frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
3253,153.790904,77.243949,79.655372,111.961283,0.999814,1.000000
3254,153.787752,77.215196,79.656801,111.976772,0.999812,1.000000
3255,153.799775,77.212460,79.651008,111.978477,0.999799,1.000000
3256,153.805933,77.201663,79.648220,111.982827,0.999797,1.000000
3257,153.857530,77.209345,79.620499,111.975773,0.999794,1.000000
3258,153.858026,77.192675,79.620091,111.984675,0.999784,1.000000
3259,153.875334,77.203031,79.610727,111.978688,0.999778,1.000000
3260,153.883370,77.208113,79.608210,111.975468,0.999766,1.000000
3261,153.894797,77.225037,79.606364,111.967301,0.999810,1.000000
3262,153.894433,77.236330,79.607292,111.962953,0.999814,1.000000
3263,153.889029,77.227344,79.610995,111.967100,0.999813,1.000000
3264,153.887827,77.231032,79.611296,111.964523,0.999826,1.000000
3265,153.898543,77.228302,79.605019,111.965449,0.999821,1.000000
3266,153.888259,77.197193,79.612361,111.981779,0.999810,1.000000
3267,153.886043,77.125750,79.614844,112.023209,0.999802,1.000000
3268,153.895684,77.096865,79.605640,112.034842,0.999719,1.000000
3269,153.873734,77.071769,79.615249,112.043021,0.999601,1.000000
3270,153.817713,77.061886,79.638868,112.042197,0.999615,1.000000
3271,153.798257,77.068798,79.648131,112.037810,0.999661,1.000000
3272,153.807426,77.065151,79.642482,112.039524,0.999631,1.000000
3273,153.819216,77.065253,79.636448,112.038467,0.999627,1.000000
3274,153.824180,77.056673,79.632946,112.043830,0.999579,1.000000
3275,153.834739,77.041301,79.625598,112.053326,0.999588,1.000000
3276,153.780482,77.041164,79.648803,112.049940,0.999596,1.000000
3277,153.775456,77.036571,79.649296,112.053517,0.999642,1.000000
3278,153.759452,77.040046,79.656441,112.050377,0.999622,1.000000
3279,153.753319,77.045740,79.658307,112.047725,0.999705,1.000000
3280,153.751043,77.023547,79.660081,112.060557,0.999654,1.000000
3281,153.739030,77.008156,79.667693,112.067022,0.999670,1.000000
3282,153.728578,76.994006,79.672743,112.073124,0.999640,1.000000
3283,153.728578,76.994006,79.672743,112.073124,0.999681,1.000000
3284,153.728578,76.994006,79.672743,112.073124,0.999693,1.000000
3285,153.751587,76.991784,79.660213,112.072561,0.999668,1.000000
3286,153.751587,76.991784,79.660213,112.072561,0.999663,1.000000
3287,153.750902,77.002915,79.660642,112.065844,0.999658,1.000000
3288,153.775096,77.003331,79.649183,112.066343,0.999739,1.000000
3289,153.767384,77.019819,79.652071,112.059647,0.999693,1.000000
3290,153.778002,77.023157,79.647756,112.056835,0.999724,1.000000
3291,153.793613,77.029410,79.638738,112.051327,0.999777,1.000000
3292,153.802431,77.029029,79.635500,112.053161,0.999812,1.000000
3293,153.822620,77.024414,79.625058,112.056333,0.999396,1.000000
3294,153.846618,77.042520,79.613735,112.048350,0.999469,1.000000
3295,153.899550,77.054592,79.590313,112.041046,0.999553,1.000000
3296,153.905095,77.056675,79.586621,112.040650,0.999686,1.000000
3297,153.907539,77.053684,79.588950,112.040988,0.999723,1.000000
3298,153.893406,77.067013,79.597718,112.033249,0.999626,1.000000
3299,153.792234,77.059614,79.643915,112.025981,0.999703,1.000000
3300,153.779729,77.074072,79.651833,112.014604,0.999854,1.000000
3301,153.779950,77.113448,79.657140,111.994527,0.999955,1.000000
3302,153.773510,77.136759,79.658860,111.982390,0.999651,1.000000
3303,153.760449,77.164506,79.665379,111.964974,0.999606,1.000000
3304,153.783005,77.149124,79.650678,111.973583,0.999687,1.000000
3305,153.767820,77.172407,79.656043,111.963743,0.999757,1.000000
3306,153.780357,77.222929,79.655636,111.939531,0.999930,1.000000
3307,153.754715,77.297276,79.668127,111.905157,0.999413,1.000000
3308,153.768908,77.322513,79.666974,111.886420,0.999676,1.000000
3309,153.772820,77.385663,79.665229,111.850285,0.999400,1.000000
3310,153.802831,77.421835,79.657825,111.831759,0.999599,1.000000
3311,153.830395,77.470743,79.643356,111.803268,0.999403,1.000000
3312,153.813210,77.470348,79.650614,111.803860,0.999712,1.000000
3313,153.789796,77.460869,79.666405,111.806810,0.999795,1.000000
3314,153.784109,77.486366,79.666850,111.790279,0.999808,1.000000
3315,153.801919,77.555910,79.664790,111.758074,0.999506,1.000000
3316,153.802993,77.547977,79.663760,111.760171,0.999698,1.000000
3317,153.757405,77.568500,79.686276,111.745893,0.999608,1.000000
3318,153.692985,77.566901,79.713749,111.744156,0.999799,1.000000
3319,153.698532,77.604027,79.712389,111.726438,0.999372,1.000000
3320,153.698532,77.604027,79.712389,111.726438,0.999372,1.000000
3321,153.663634,77.569012,79.718462,111.734380,0.999274,1.000000
3322,153.677225,77.606460,79.717894,111.718373,0.999358,1.000000
3323,153.647155,77.630552,79.731064,111.704662,0.999238,1.000000
3324,153.622748,77.626012,79.739743,111.702112,0.999478,1.000000
3325,153.618778,77.658816,79.744839,111.687055,0.999374,1.000000
3326,153.647403,77.559676,79.731221,111.743526,0.999331,1.000000
3327,153.650431,77.548912,79.731851,111.745302,0.999514,1.000000
3328,153.646193,77.562139,79.736871,111.739363,0.999301,1.000000
3329,153.631005,77.539429,79.745986,111.750964,0.999357,1.000000
3330,153.620258,77.593839,79.747014,111.722630,0.999388,1.000000
3331,153.607284,77.605054,79.751833,111.716802,0.999532,1.000000
3332,153.593351,77.616096,79.756211,111.711209,0.999553,1.000000
3333,153.565276,77.621257,79.770633,111.703821,0.999570,1.000000
3334,153.563804,77.641723,79.771746,111.691288,0.999407,1.000000
3335,153.553196,77.663306,79.776519,111.681474,0.999471,1.000000
3336,153.546245,77.658394,79.780748,111.682691,0.999537,1.000000
3337,153.571653,77.690767,79.767961,111.672104,0.999656,1.000000
3338,153.565609,77.621550,79.774663,111.708419,0.999572,1.000000
3339,153.571755,77.596326,79.771401,111.719934,0.999533,1.000000
3340,153.609800,77.563550,79.745444,111.739108,0.999650,1.000000
3341,153.631370,77.564223,79.735831,111.736643,0.999616,1.000000
3342,153.591365,77.532316,79.753070,111.750069,0.999210,1.000000
3343,153.447777,77.539125,79.822000,111.727395,0.999285,1.000000
3344,152.895848,76.896566,80.062199,112.032716,0.999375,1.000000
3345,152.853437,76.752528,80.074356,112.088857,0.999621,1.000000
3346,152.985275,76.800325,80.015979,112.063478,0.999098,1.000000
3347,152.990765,76.862721,80.019153,112.037644,0.999258,1.000000
3348,152.998783,76.867261,80.014495,112.036931,0.999312,1.000000
3349,153.026841,76.916920,80.001701,112.014617,0.999045,1.000000
3350,152.999206,76.869384,80.018203,112.040061,0.999402,1.000000
3351,152.993313,76.864450,80.021956,112.041531,0.999421,1.000000
3352,152.982364,76.844686,80.028273,112.050253,0.999355,1.000000
3353,152.976599,76.803397,80.032230,112.072553,0.998708,1.000000
3354,153.019717,76.777285,80.004088,112.082863,0.999036,1.000000
3355,153.014025,76.770399,80.007992,112.085633,0.999233,1.000000
3356,153.014025,76.770399,80.007992,112.085633,0.999272,1.000000
3357,153.010790,76.760709,80.007875,112.089643,0.999305,1.000000
3358,153.015519,76.747878,80.006033,112.098114,0.999348,1.000000
3359,153.017254,76.729845,80.004913,112.108681,0.999350,1.000000
3360,153.022788,76.723040,80.000898,112.112946,0.999342,1.000000
3361,153.027456,76.715401,79.999531,112.115905,0.999340,1.000000
3362,153.029350,76.698516,79.997951,112.122775,0.999361,1.000000
3363,153.020293,76.674372,80.001278,112.132251,0.999352,1.000000
3364,153.000577,76.641426,80.009561,112.147586,0.999232,1.000000
3365,153.000577,76.641426,80.009561,112.147586,0.999204,1.000000
3366,152.968668,76.611415,80.021909,112.158564,0.999489,1.000000
3367,152.982445,76.597557,80.010920,112.164495,0.999748,1.000000
3368,152.985527,76.588899,80.009783,112.167742,0.999707,1.000000
3369,152.979809,76.591332,80.011523,112.168718,0.999670,1.000000
3370,153.002352,76.444686,80.001701,112.250762,0.999283,1.000000
3371,152.998898,76.410921,79.998575,112.267664,0.999423,1.000000
3372,152.995978,76.412194,80.002397,112.264907,0.999364,1.000000
3373,152.990218,76.406518,80.003528,112.268085,0.999355,1.000000
3374,153.006747,76.410878,79.996351,112.264616,0.999364,1.000000
3375,153.006747,76.410878,79.996351,112.264616,0.999373,1.000000
3376,153.006747,76.410878,79.996351,112.264616,0.999378,1.000000
3377,153.009272,76.434866,79.997517,112.254220,0.999381,1.000000
3378,152.997678,76.420965,80.003121,112.258239,0.999422,1.000000
3379,152.997678,76.420965,80.003121,112.258239,0.999402,1.000000
3380,153.008218,76.407692,79.995626,112.266479,0.999410,1.000000
3381,153.017976,76.391990,79.988384,112.276582,0.999442,1.000000
3382,153.016734,76.384047,79.989997,112.279083,0.999493,1.000000
3383,153.023151,76.401927,79.989966,112.271513,0.999207,1.000000
3384,153.033467,76.412449,79.984397,112.266304,0.999041,1.000000
3385,153.033467,76.412449,79.984397,112.266304,0.998935,1.000000
3386,153.047886,76.414168,79.980097,112.266122,0.999024,1.000000
3387,153.058093,76.436319,79.979512,112.254577,0.999070,1.000000
3388,153.062038,76.435484,79.979232,112.257183,0.999063,1.000000
3389,153.067382,76.445228,79.976220,112.251735,0.999074,1.000000
3390,153.064333,76.453787,79.977352,112.248586,0.999240,1.000000
3391,153.071563,76.458508,79.975340,112.245426,0.999283,1.000000
3392,153.079040,76.491477,79.972958,112.233072,0.999368,1.000000
3393,153.096644,76.533597,79.974215,112.212579,0.999488,1.000000
3394,153.154422,76.570112,79.950482,112.199307,0.999407,1.000000
3395,153.159160,76.578901,79.950215,112.192743,0.999319,1.000000
3396,153.219124,76.612972,79.925587,112.179554,0.999263,1.000000
3397,153.218280,76.624338,79.929296,112.171863,0.999227,1.000000
3398,153.227738,76.621429,79.926191,112.174385,0.999231,1.000000
3399,153.256104,76.613335,79.908829,112.177148,0.999086,1.000000
3400,153.264482,76.609431,79.906294,112.179702,0.999102,1.000000
3401,153.289545,76.615286,79.898539,112.180362,0.999102,1.000000
3402,153.309868,76.628181,79.887490,112.175784,0.998955,1.000000
3403,153.306943,76.652299,79.889770,112.161819,0.999319,1.000000
3404,153.322166,76.741118,79.877887,112.110998,0.999428,1.000000
3405,153.305093,76.660647,79.891173,112.159191,0.999239,1.000000
3406,153.324463,76.730512,79.882741,112.115657,0.999249,1.000000
3407,153.329993,76.724350,79.881184,112.118242,0.999224,1.000000
3408,153.336929,76.719750,79.879168,112.120674,0.999222,1.000000
3409,153.330654,76.724314,79.883463,112.118007,0.999220,1.000000
3410,153.315855,76.751502,79.894152,112.108196,0.999152,1.000000
3411,153.313780,76.761654,79.895550,112.101732,0.999275,1.000000
3412,153.315646,76.804757,79.896696,112.080517,0.999274,1.000000
3413,153.320891,76.828244,79.896386,112.072140,0.999109,1.000000
3414,153.331004,76.825360,79.892465,112.078224,0.999201,1.000000
3415,153.343729,76.809875,79.889115,112.088215,0.999252,1.000000
3416,153.347069,76.819900,79.886470,112.082869,0.999266,1.000000
3417,153.357029,76.797059,79.885822,112.093701,0.999181,1.000000
3418,153.388470,76.827906,79.871563,112.082743,0.999286,1.000000
3419,153.425866,76.833726,79.854482,112.084552,0.999276,1.000000
3420,153.455039,76.836219,79.841700,112.088135,0.999532,1.000000
3421,153.488730,76.839692,79.827202,112.092889,0.999516,1.000000
3422,153.499389,76.838243,79.823327,112.095178,0.999420,1.000000
3423,153.511252,76.825683,79.819623,112.100664,0.999353,1.000000
3424,153.530395,76.813553,79.811540,112.107116,0.999552,1.000000
3425,153.540481,76.811183,79.808091,112.109521,0.999725,1.000000
3426,153.548500,76.816103,79.803459,112.108746,0.999454,1.000000
3427,153.550283,76.806146,79.802285,112.112322,0.999577,1.000000
3428,153.569294,76.839964,79.788563,112.096734,0.999699,1.000000
3429,153.587267,76.834271,79.782460,112.101364,0.999672,1.000000
3430,153.587267,76.834271,79.782460,112.101364,0.999642,1.000000
3431,153.605166,76.827355,79.776769,112.106297,0.999629,1.000000
3432,153.625785,76.834118,79.766504,112.107337,0.999595,1.000000
3433,153.653879,76.819198,79.756850,112.112445,0.999573,1.000000
3434,153.680928,76.827326,79.741333,112.111022,0.999486,1.000000
3435,153.694307,76.837962,79.737796,112.104362,0.999486,1.000000
3436,153.740154,76.865828,79.713562,112.094288,0.999391,1.000000
3437,153.729982,76.867867,79.717115,112.091943,0.999351,1.000000
3438,153.733552,76.877492,79.717269,112.087765,0.999335,1.000000
3439,153.735624,76.887896,79.717853,112.083605,0.999328,1.000000
3440,153.746071,76.903831,79.716744,112.075633,0.999327,1.000000
3441,153.746071,76.903831,79.716744,112.075633,0.999353,1.000000
3442,153.747720,76.910006,79.714537,112.074061,0.999354,1.000000
3443,153.766958,76.904513,79.708132,112.078859,0.999361,1.000000
3444,153.777776,76.903740,79.704053,112.080970,0.999362,1.000000
3445,153.777776,76.903740,79.704053,112.080970,0.999360,1.000000
3446,153.790167,76.892799,79.700454,112.085826,0.999370,1.000000
3447,153.790167,76.892799,79.700454,112.085826,0.999368,1.000000
3448,153.798646,76.888968,79.694953,112.087827,0.999369,1.000000
3449,153.806033,76.884575,79.690011,112.090353,0.999369,1.000000
3450,153.806033,76.884575,79.690011,112.090353,0.999361,1.000000
3451,153.806033,76.884575,79.690011,112.090353,0.999450,1.000000
3452,153.800179,76.878679,79.693832,112.092278,0.999503,1.000000
3453,153.794937,76.870492,79.697595,112.095826,0.999581,1.000000
3454,153.790092,76.861661,79.701173,112.099898,0.999582,1.000000
3455,153.790092,76.861661,79.701173,112.099898,0.999582,1.000000
3456,153.790092,76.861661,79.701173,112.099898,0.999582,1.000000
3457,153.779352,76.858955,79.706233,112.098990,0.999583,1.000000
3458,153.771950,76.863339,79.711169,112.096463,0.999563,1.000000
3459,153.746549,76.885749,79.721786,112.086768,0.999628,1.000000
3460,153.746549,76.885749,79.721786,112.086768,0.999640,1.000000
3461,153.742194,76.913095,79.725061,112.076300,0.999367,1.000000
3462,153.734676,76.908084,79.729479,112.077217,0.999367,1.000000
3463,153.703458,76.889728,79.742772,112.079844,0.999708,1.000000
3464,153.703458,76.889728,79.742772,112.079844,0.999718,1.000000
3465,153.682077,76.871980,79.755601,112.084874,0.999613,1.000000
3466,153.684533,76.882272,79.756096,112.080654,0.999317,1.000000
3467,153.664219,76.898365,79.763677,112.072134,0.999044,1.000000
3468,153.655765,76.902297,79.766270,112.069696,0.999041,1.000000
3469,153.653040,76.915658,79.768195,112.063142,0.999022,1.000000
3470,153.643515,76.918562,79.771332,112.060745,0.999169,1.000000
3471,153.607445,76.913486,79.789048,112.061853,0.999094,1.000000
3472,153.599464,76.908560,79.793640,112.062620,0.999316,1.000000
3473,153.598479,76.907254,79.793917,112.065920,0.999499,1.000000
3474,153.612464,76.956015,79.793989,112.043931,0.999589,1.000000
3475,153.613141,76.978314,79.796050,112.035677,0.999634,1.000000
3476,153.627704,76.989363,79.791891,112.028633,0.999656,1.000000
3477,153.644308,77.012022,79.788905,112.016912,0.999681,1.000000
3478,153.653543,77.032123,79.787307,112.004951,0.999391,1.000000
3479,153.667203,77.050330,79.783134,111.995214,0.999433,1.000000
3480,153.683180,77.068247,79.777666,111.985496,0.999434,1.000000
3481,153.692600,77.096571,79.778276,111.973113,0.999450,1.000000
3482,153.689775,77.119620,79.780482,111.963455,0.999565,1.000000
3483,153.689775,77.119620,79.780482,111.963455,0.999559,1.000000
3484,153.723104,77.087751,79.760711,111.978875,0.999521,1.000000
3485,153.697989,77.103750,79.777493,111.969287,0.999451,1.000000
3486,153.689775,77.119620,79.780482,111.963455,0.999565,1.000000
3487,153.689775,77.119620,79.780482,111.963455,0.999560,1.000000
3488,153.689775,77.119620,79.780482,111.963455,0.999558,1.000000
3489,153.705882,77.099359,79.775127,111.971678,0.999453,1.000000
3490,153.701213,77.128900,79.778688,111.958588,0.999597,1.000000
3491,153.686533,77.162253,79.784576,111.946324,0.999357,1.000000
3492,152.063558,78.404354,80.570013,111.278157,0.998933,1.000000
3493,146.401120,82.573741,83.145923,109.164013,0.999763,1.000000
3494,139.892111,86.674359,85.968179,107.203574,0.999848,1.000000
3495,134.930035,90.608531,88.153289,105.444054,0.999395,1.000000
3496,132.744536,93.394609,89.085426,104.223701,0.999455,1.000000
3497,132.706314,92.999605,89.057956,104.426367,0.999303,1.000000
3498,132.440445,92.783879,89.208128,104.506912,0.998728,1.000000
3499,132.331123,92.954774,89.265695,104.421816,0.998290,1.000000
3500,132.202826,93.113902,89.317393,104.314000,0.998746,1.000000
3501,132.120735,93.176527,89.353899,104.297904,0.998994,1.000000
3502,132.068394,93.228337,89.367690,104.277452,0.998737,1.000000
3503,132.018625,93.258925,89.393310,104.268302,0.998991,1.000000
3504,131.982323,93.287290,89.414711,104.266266,0.999254,1.000000
3505,131.851931,93.285021,89.471135,104.266347,0.999322,1.000000
3506,131.745466,93.260548,89.506965,104.281353,0.999525,1.000000
3507,131.676281,93.261113,89.558644,104.277584,0.999186,1.000000
3508,131.253226,93.415924,89.723698,104.212862,0.999058,1.000000
3509,128.260043,94.324639,90.964996,103.821964,0.999684,1.000000
3510,125.665133,95.007459,92.079812,103.506343,0.999856,1.000000
3511,126.302400,95.102628,91.813273,103.479005,0.999793,1.000000
3512,126.461799,95.085672,91.742207,103.476014,0.999708,1.000000
3513,126.355735,95.019917,91.797990,103.531947,0.999668,1.000000
3514,126.234697,94.979584,91.854514,103.542346,0.999728,1.000000
3515,126.216238,94.984994,91.858819,103.536242,0.999719,1.000000
3516,126.188124,94.988548,91.868402,103.528788,0.999760,1.000000
3517,126.169465,95.005385,91.870937,103.521179,0.999834,1.000000
3518,126.096464,95.030636,91.892041,103.505520,0.999870,1.000000
3519,126.073070,95.054267,91.901492,103.487283,0.999866,1.000000
3520,126.080893,95.058766,91.898707,103.491095,0.999838,1.000000
3521,126.072243,95.054919,91.904308,103.491233,0.999847,1.000000
3522,126.062513,95.067861,91.908671,103.491334,0.999855,1.000000
3523,126.042112,95.094339,91.924223,103.478055,0.999850,1.000000
3524,126.042112,95.094339,91.924223,103.478055,0.999857,1.000000
3525,126.018451,95.129056,91.933458,103.447300,0.999873,1.000000
3526,126.041730,95.147154,91.917959,103.436240,0.999869,1.000000
3527,126.031920,95.149760,91.923725,103.437138,0.999865,1.000000
3528,126.011801,95.165520,91.932614,103.433188,0.999859,1.000000
3529,126.016273,95.159495,91.939694,103.440176,0.999799,1.000000
3530,126.035056,95.172184,91.937077,103.439625,0.999762,1.000000
3531,125.985399,95.133531,91.962875,103.464983,0.999677,1.000000
3532,125.986184,95.159623,91.958855,103.472689,0.999587,1.000000
3533,125.982984,95.137773,91.954063,103.482660,0.999728,1.000000
3534,125.982163,95.120782,91.953011,103.490660,0.999446,1.000000
3535,125.989885,95.088883,91.945024,103.502683,0.999637,1.000000
3536,125.947616,95.103302,91.970313,103.502148,0.999447,1.000000
3537,125.918923,95.058163,91.985970,103.513069,0.999610,1.000000
3538,125.951790,94.994949,91.969006,103.545924,0.999733,1.000000
3539,125.932676,94.984524,91.981762,103.550525,0.999681,1.000000
3540,125.954994,95.021954,91.958219,103.529450,0.999828,1.000000
3541,125.891701,95.008653,91.984731,103.540849,0.999775,1.000000
3542,125.886404,94.990885,91.992366,103.549675,0.999751,1.000000
3543,125.923880,95.024645,91.977200,103.534698,0.999749,1.000000
3544,125.882110,95.008746,91.995245,103.539852,0.999692,1.000000
3545,125.854136,95.017156,92.000404,103.535599,0.999574,1.000000
3546,125.781742,95.033400,92.036904,103.539494,0.999504,1.000000
3547,125.776485,95.022018,92.034939,103.548478,0.999527,1.000000
3548,125.770184,95.005460,92.040472,103.553847,0.999818,1.000000
3549,125.762596,95.035588,92.038675,103.539513,0.999780,1.000000
3550,125.744680,95.086426,92.053445,103.507420,0.999766,1.000000
3551,125.721357,95.127312,92.053396,103.492468,0.999727,1.000000
3552,125.743546,95.148596,92.043677,103.486304,0.999707,1.000000
3553,125.718175,95.157887,92.049462,103.485326,0.999478,1.000000
3554,125.699304,95.177035,92.060493,103.480154,0.999425,1.000000
3555,125.675923,95.191963,92.072439,103.473550,0.999370,1.000000
3556,125.651772,95.198024,92.078314,103.469396,0.999363,1.000000
3557,125.705882,95.195161,92.057558,103.479883,0.999306,1.000000
3558,125.716197,95.197004,92.050256,103.483769,0.999158,1.000000
3559,125.739376,95.191207,92.026403,103.503638,0.999091,1.000000
3560,125.744926,95.175023,92.032673,103.513540,0.999265,1.000000
3561,125.755399,95.198268,92.024349,103.500440,0.999328,1.000000
3562,125.773419,95.231643,92.017462,103.483427,0.999334,1.000000
3563,125.754605,95.263228,92.025008,103.468048,0.999055,1.000000
3564,125.783808,95.265827,92.013040,103.467074,0.999330,1.000000
3565,125.769435,95.269882,92.017424,103.466116,0.999173,1.000000
3566,125.773924,95.285971,92.012202,103.460842,0.999336,1.000000
3567,125.773924,95.285971,92.012202,103.460842,0.999348,1.000000
3568,125.782547,95.275745,92.012666,103.465025,0.999379,1.000000
3569,125.782547,95.275745,92.012666,103.465025,0.999380,1.000000
3570,125.782547,95.275745,92.012666,103.465025,0.999379,1.000000
3571,125.783725,95.342453,92.001898,103.438362,0.999527,1.000000
3572,125.782359,95.332087,92.003103,103.445543,0.999502,1.000000
3573,125.769708,95.320824,92.013438,103.450610,0.999493,1.000000
3574,125.769708,95.320824,92.013438,103.450610,0.999497,1.000000
3575,125.771846,95.310347,92.011254,103.457657,0.999519,1.000000
3576,125.748397,95.335159,92.017321,103.442003,0.999442,1.000000
3577,125.731118,95.350422,92.017994,103.433909,0.999605,1.000000
3578,125.731118,95.350422,92.017994,103.433909,0.999659,1.000000
3579,125.700953,95.375019,92.021764,103.426220,0.999675,1.000000
3580,125.745578,95.408466,92.008059,103.406917,0.999719,1.000000
3581,125.738329,95.401647,92.003152,103.406294,0.999734,1.000000
3582,125.744480,95.442295,91.998458,103.389320,0.999587,1.000000
3583,125.744480,95.442295,91.998458,103.389320,0.999617,1.000000
3584,125.732852,95.468843,92.001937,103.377032,0.999458,1.000000
3585,125.701287,95.478622,92.016637,103.367307,0.999451,1.000000
3586,125.687513,95.484913,92.022172,103.363945,0.999473,1.000000
3587,125.657468,95.500797,92.037527,103.355469,0.999434,1.000000
3588,125.655831,95.490437,92.038894,103.362537,0.999508,1.000000
3589,125.655831,95.490437,92.038894,103.362537,0.999506,1.000000
3590,125.681337,95.512038,92.035342,103.353043,0.999563,1.000000
3591,125.693350,95.513447,92.031632,103.349109,0.999555,1.000000
3592,125.711350,95.526780,92.024270,103.338018,0.999562,1.000000
3593,125.703495,95.521484,92.025696,103.345286,0.999580,1.000000
3594,125.711288,95.525778,92.024537,103.342415,0.999581,1.000000
3595,125.720207,95.529205,92.022605,103.339275,0.999594,1.000000
3596,125.737270,95.537859,92.016940,103.335718,0.999589,1.000000
3597,125.758419,95.541341,92.007163,103.335610,0.999647,1.000000
3598,125.779263,95.549954,92.000523,103.330285,0.999681,1.000000
3599,125.794105,95.550905,91.994339,103.327867,0.999703,1.000000
3600,125.804218,95.552714,91.991081,103.324668,0.999700,1.000000
3601,125.807553,95.543050,91.987893,103.330708,0.999695,1.000000
3602,125.807553,95.543050,91.987893,103.330708,0.999697,1.000000
3603,125.817607,95.529746,91.982355,103.331870,0.999695,1.000000
3604,125.800502,95.497694,92.002664,103.356713,0.999720,1.000000
3605,125.813433,95.497758,91.995810,103.353284,0.999672,1.000000
3606,125.813433,95.497758,91.995810,103.353284,0.999675,1.000000
3607,125.833777,95.481774,91.980122,103.358275,0.999722,1.000000
3608,125.847775,95.503087,91.979627,103.351353,0.999282,1.000000
3609,125.852347,95.511921,91.981290,103.344737,0.999257,1.000000
3610,125.857830,95.505214,91.976528,103.347990,0.999248,1.000000
3611,125.884719,95.511096,91.966773,103.336578,0.999253,1.000000
3612,125.934994,95.503277,91.948635,103.330950,0.999353,1.000000
3613,125.952834,95.490440,91.942521,103.335018,0.999439,1.000000
3614,125.967667,95.475284,91.935182,103.339373,0.999478,1.000000
3615,125.990630,95.471470,91.919371,103.340087,0.999490,1.000000
3616,125.970982,95.475647,91.925521,103.333972,0.999555,1.000000
3617,125.994435,95.449075,91.913464,103.345671,0.999629,1.000000
3618,125.985916,95.439112,91.918531,103.355909,0.999640,1.000000
3619,126.010386,95.447936,91.905187,103.351017,0.999697,1.000000
3620,126.001124,95.467889,91.904551,103.336309,0.999561,1.000000
3621,125.980911,95.463390,91.915749,103.334054,0.999566,1.000000
3622,125.981044,95.463032,91.914095,103.329368,0.999560,1.000000
3623,125.973029,95.467399,91.915442,103.326207,0.999550,1.000000
3624,125.963701,95.354109,91.921244,103.397881,0.999431,1.000000
3625,125.978822,95.375910,91.922084,103.387640,0.999571,1.000000
3626,125.989001,95.377398,91.918563,103.384460,0.999608,1.000000
3627,125.982528,95.360101,91.914409,103.396038,0.999688,1.000000
3628,126.020425,95.367262,91.906601,103.390616,0.999721,1.000000
3629,126.019563,95.376494,91.901342,103.382096,0.999746,1.000000
3630,126.041403,95.383537,91.892335,103.369202,0.999553,1.000000
3631,126.022858,95.384045,91.909476,103.367702,0.999593,1.000000
3632,126.040676,95.418090,91.905077,103.351698,0.999598,1.000000
3633,126.036783,95.435563,91.900544,103.348510,0.999521,1.000000
3634,126.110251,95.442991,91.867544,103.330446,0.999547,1.000000
3635,126.116230,95.458975,91.866557,103.332317,0.999586,1.000000
3636,126.107375,95.460118,91.869956,103.325492,0.999603,1.000000
3637,126.101378,95.473475,91.866450,103.323770,0.999665,1.000000
3638,126.104394,95.468392,91.853739,103.323407,0.999574,1.000000
3639,126.101664,95.450178,91.853097,103.331310,0.999624,1.000000
3640,126.152147,95.416483,91.832946,103.344530,0.999669,1.000000
3641,126.184643,95.407868,91.820009,103.348442,0.999696,1.000000
3642,126.238776,95.401734,91.796527,103.343965,0.999655,1.000000
3643,126.280657,95.384141,91.781034,103.348477,0.999736,1.000000
3644,126.299944,95.388565,91.774990,103.342456,0.999773,1.000000
3645,126.334221,95.379324,91.760000,103.344510,0.999756,1.000000
3646,126.335220,95.389593,91.756754,103.338209,0.999794,1.000000
3647,126.357214,95.357734,91.746165,103.359080,0.999820,1.000000
3648,126.351465,95.335111,91.750990,103.371679,0.999818,1.000000
3649,126.367171,95.326559,91.741014,103.373204,0.999834,1.000000
3650,126.367171,95.326559,91.741014,103.373204,0.999834,1.000000
3651,126.363098,95.317770,91.744690,103.378648,0.999842,1.000000
3652,126.370106,95.315396,91.738255,103.385369,0.999841,1.000000
3653,126.398866,95.308667,91.718989,103.384597,0.999842,1.000000
3654,126.414641,95.300886,91.708625,103.385096,0.999844,1.000000
3655,126.421448,95.294234,91.701350,103.382797,0.999844,1.000000
3656,126.424598,95.302366,91.702477,103.384873,0.999858,1.000000
3657,126.387975,95.316209,91.715367,103.373750,0.999689,1.000000
3658,126.363934,95.323626,91.721092,103.364208,0.999861,1.000000
3659,126.341039,95.323657,91.731668,103.363665,0.999867,1.000000
3660,126.308712,95.303007,91.752539,103.370332,0.999863,1.000000
3661,126.261460,95.276668,91.779201,103.376109,0.999860,1.000000
3662,126.261460,95.276668,91.779201,103.376109,0.999860,1.000000
3663,126.255333,95.271876,91.783821,103.377953,0.999857,1.000000
3664,126.242817,95.304736,91.783412,103.368213,0.999699,1.000000
3665,126.228959,95.308690,91.788904,103.365454,0.999701,1.000000
3666,126.213367,95.316634,91.792009,103.359428,0.999706,1.000000
3667,126.207981,95.322382,91.792203,103.356847,0.999711,1.000000
3668,126.177727,95.335163,91.804660,103.343872,0.999630,1.000000
3669,126.174967,95.335307,91.806005,103.347820,0.999640,1.000000
3670,126.170699,95.347130,91.804694,103.338154,0.999667,1.000000
3671,126.154297,95.333795,91.812514,103.341529,0.999660,1.000000
3672,126.147021,95.337797,91.821738,103.338223,0.999689,1.000000
3673,126.150670,95.345775,91.825520,103.337563,0.999717,1.000000
3674,126.134936,95.328285,91.834266,103.346680,0.999723,1.000000
3675,125.684544,95.291129,92.008884,103.369215,0.999792,1.000000
